SOC_C_3300;P_AC_C_3300;C_C_3300;V_C_3300;Ta_C_3300;SOC_C_2700;P_AC_C_2700;C_C_2700;V_C_2700;_C_2700;SOC_C_1650;P_AC_C_1650;C_C_1650;V_C_1650;Ta_C_1650;SOC_C_1000;P_AC_C_1000;C_C_1000;V_C_1000;Ta_C_1000;SOC_C_660;P_AC_C_660;C_C_660;V_C_660;Ta_C_660;SOC_C_330;P_AC_C_330;C_C_330;V_C_330;Ta_C_330;SOC_D_3300;P_AC_D_3300;C_D_3300;V_D_3300;Ta_D_3300;SOC_D_2700;P_AC_D_2700;C_D_2700;V_D_2700;_D_2700;SOC_D_1650;P_AC_D_1650;C_D_1650;V_D_1650;Ta_D_1650;SOC_D_1000;P_AC_D_1000;C_D_1000;V_D_1000;Ta_D_1000;SOC_D_660;P_AC_D_660;C_D_660;V_D_660;Ta_D_660;SOC_D_330;P_AC_D_330;C_D_330;V_D_330;Ta_D_330;Legend :
55;-3271;-54.86;52.95;15.46;48;-2697;-48.59396972;52.725678;22.428;38;1649;-28.81592064;51.534012;25.405;33;-1093;-18.13764373;51.264482;23.538;27;-642;-11.58;50.91;27.04;23;-314;-5.452207;50.737866;12.324;46;3354;70.97;50.39;15.52;59;2761;56.86;52.22;19.84;71;1691;32.55;53.50;23.51;77;1140;19.79;54.62;19.21;83;679;12.61;55.02;21.13;87;360;6.66;56.38;20.14;
55;-3271;-54.86;52.95;15.46;48;-2703;-48.69873753;52.729293;22.457;38;1648;-28.64033335;51.535713;25.408;33;-1094;-18.13716735;51.264482;23.532;27;-642;-11.62;50.91;27.016;23;-313;-5.495495;50.738291;12.324;46;3362;70.96;50.38;15.51;59;2762;56.72;52.21;19.84;71;1687;32.48;53.50;23.52;77;1141;19.81;54.62;19.19;83;679;12.59;55.02;21.17;87;360;6.61;56.38;20.154;
55;-3267;-55.00;52.96;15.48;48;-2703;-48.69795159;52.730144;22.484;38;1651;-28.64039226;51.535607;25.415;33;-1093;-18.13704826;51.26597;23.528;27;-641;-11.50;50.91;26.987;23;-311;-5.52672;50.738185;12.289;46;3363;70.88;50.38;15.51;59;2763;56.74;52.21;19.84;71;1687;32.48;53.49;23.53;77;1139;19.77;54.62;19.18;83;678;12.59;55.02;21.20;87;360;6.66;56.38;20.152;
55;-3273;-54.86;52.96;15.50;48;-2698;-48.60375378;52.73461;22.509;38;1651;-28.81455299;51.536458;25.415;33;-1095;-17.96092863;51.267033;23.541;27;-639;-11.50;50.91;26.982;23;-312;-5.573272;50.740205;12.281;46;3365;70.76;50.37;15.53;59;2761;56.67;52.20;19.84;71;1689;32.52;53.49;23.53;77;1136;19.71;54.62;19.17;83;678;12.57;55.01;21.15;87;360;6.68;56.38;20.15;
55;-3277;-54.86;52.96;15.50;48;-2698;-48.60130411;52.737268;22.532;38;1650;-28.81360198;51.538159;25.406;33;-1097;-18.13685003;51.267778;23.545;27;-638;-11.53;50.91;27.006;23;-315;-5.595837;50.740099;12.27;46;3361;70.83;50.37;15.54;59;2760;56.77;52.19;19.85;71;1693;32.60;53.49;23.51;77;1136;19.72;54.62;19.18;83;680;12.57;55.01;21.15;87;360;6.66;56.38;20.151;
55;-3276;-54.86;52.97;15.48;48;-2702;-48.6699254;52.740989;22.55;38;1649;-28.63885572;51.538372;25.414;33;-1097;-17.96120382;51.268841;23.549;27;-637;-11.53;50.91;27.019;23;-315;-5.553119;50.739567;12.243;46;3358;70.88;50.37;15.56;59;2760;56.63;52.19;19.83;70;1694;32.62;53.49;23.54;77;1138;19.75;54.61;19.17;83;681;12.61;55.01;21.18;87;359;6.70;56.38;20.147;
55;-3275;-54.86;52.97;15.46;48;-2699;-48.61461386;52.742371;22.585;38;1650;-28.63773329;51.540392;25.411;33;-1097;-17.96088942;51.26916;23.547;27;-637;-11.45;50.91;27.062;23;-312;-5.502164;50.73978;12.276;46;3357;70.73;50.36;15.55;59;2760;56.85;52.18;19.83;70;1690;32.55;53.48;23.53;77;1137;19.74;54.61;19.17;83;683;12.63;55.01;21.13;87;361;6.66;56.38;20.153;
55;-3272;-54.72;52.98;15.46;48;-2702;-48.66609973;52.745135;22.618;38;1648;-28.63743825;51.540923;25.422;33;-1097;-17.96049588;51.269372;23.555;27;-636;-11.47;50.91;27.106;23;-311;-5.463561;50.740524;12.266;46;3358;70.83;50.36;15.52;59;2760;56.91;52.17;19.81;70;1690;32.55;53.48;23.53;77;1140;19.79;54.61;19.18;83;682;12.66;55.01;21.20;87;362;6.63;56.38;20.16;
55;-3276;-54.86;52.98;15.47;48;-2699;-48.60814689;52.749388;22.636;38;1648;-28.63655206;51.542518;25.432;33;-1098;-18.13605603;51.271074;23.555;27;-636;-11.42;50.91;27.144;23;-312;-5.483004;50.741162;12.31;46;3357;70.94;50.36;15.53;59;2760;56.91;52.17;19.80;70;1690;32.55;53.47;23.54;77;1141;19.81;54.61;19.17;83;681;12.65;55.01;21.33;87;362;6.68;56.38;20.16;
55;-3274;-54.86;52.98;15.48;48;-2696;-48.5520625;52.751621;22.673;38;1649;-28.81033289;51.544007;25.411;33;-1099;-18.13550061;51.270967;23.546;27;-635;-11.53;50.91;27.14;23;-313;-5.598392;50.741481;12.301;46;3363;70.82;50.35;15.52;59;2762;56.82;52.16;19.81;70;1687;32.50;53.47;23.52;77;1141;19.81;54.60;19.18;83;683;12.63;55.01;21.42;87;363;6.70;56.38;20.156;
55;-3275;-54.72;52.99;15.46;48;-2700;-48.6212566;52.754704;22.69;38;1650;-28.63542981;51.544538;25.416;33;-1098;-18.13510384;51.271286;23.554;27;-636;-11.47;50.91;27.112;23;-315;-5.510967;50.740843;12.288;46;3363;70.87;50.35;15.50;59;2760;56.84;52.16;19.81;70;1693;32.61;53.47;23.51;77;1139;19.78;54.60;19.17;83;682;12.67;55.01;21.51;87;361;6.73;56.37;20.151;
55;-3278;-54.58;52.99;15.46;48;-2703;-48.6738086;52.756299;22.716;38;1650;-28.63519315;51.544964;25.427;33;-1098;-18.13482578;51.271499;23.535;27;-637;-11.57;50.91;27.104;23;-312;-5.414455;50.740843;12.26;46;3361;70.94;50.35;15.47;58;2758;56.94;52.15;19.83;70;1692;32.60;53.46;23.50;77;1138;19.76;54.60;19.16;83;681;12.65;55.00;21.51;87;362;6.70;56.37;20.156;
55;-3276;-54.72;52.99;15.47;48;-2699;-48.59962458;52.758638;22.722;38;1649;-28.80884728;51.546665;25.464;33;-1094;-18.13442904;51.27235;23.525;27;-635;-11.56;50.91;27.103;23;-311;-5.509973;50.742332;12.222;46;3362;70.85;50.34;15.48;58;2757;56.77;52.14;19.82;70;1694;32.64;53.46;23.50;77;1137;19.74;54.60;19.16;83;680;12.63;55.00;21.39;87;362;6.78;56.37;20.172;
55;-3275;-54.58;53.00;15.45;48;-2697;-48.52486036;52.761615;22.744;38;1648;-28.6338938;51.547303;25.486;33;-1093;-18.13430998;51.273732;23.499;27;-635;-11.54;50.91;27.101;23;-311;-5.523456;50.742438;12.198;46;3359;70.90;50.34;15.49;58;2761;56.83;52.13;19.83;70;1690;32.56;53.46;23.48;77;1137;19.74;54.59;19.14;83;679;12.61;55.00;21.37;87;364;6.71;56.37;20.178;
55;-3273;-54.58;53.00;15.44;48;-2697;-48.55744596;52.765337;22.759;38;1647;-28.80813416;51.547941;25.473;33;-1094;-18.13423086;51.2732;23.474;27;-637;-11.46;50.91;27.084;23;-315;-5.557519;50.743076;12.194;46;3361;70.98;50.34;15.50;58;2760;56.97;52.13;19.82;70;1688;32.53;53.45;23.46;77;1137;19.74;54.59;19.12;83;680;12.59;55.00;21.37;87;364;6.74;56.37;20.181;
55;-3273;-54.86;53.01;15.43;48;-2703;-48.66262814;52.76842;22.77;38;1648;-28.63247683;51.549854;25.474;33;-1093;-18.13359568;51.273838;23.478;27;-635;-11.50;50.92;27.086;23;-314;-5.424532;50.742225;12.183;46;3357;70.81;50.33;15.52;58;2758;56.90;52.12;19.80;70;1689;32.55;53.45;23.46;77;1139;19.78;54.59;19.13;83;679;12.61;55.00;21.37;87;364;6.75;56.37;20.178;
55;-3270;-54.58;53.01;15.45;48;-2703;-48.65949104;52.771822;22.803;38;1649;-28.63247683;51.549854;25.464;33;-1092;-18.13363561;51.275646;23.478;27;-638;-11.47;50.92;27.046;23;-311;-5.456891;50.74297;12.179;45;3357;70.95;50.33;15.50;58;2764;56.84;52.12;19.81;70;1690;32.57;53.45;23.45;77;1137;19.75;54.59;19.14;83;679;12.59;55.00;21.36;87;364;6.73;56.37;20.184;
55;-3277;-54.72;53.02;15.48;48;-2701;-48.62191882;52.773524;22.807;38;1649;-28.63176811;51.55113;25.432;33;-1092;-18.13351657;51.27639;23.477;27;-638;-11.46;50.92;26.996;23;-310;-5.484281;50.743395;12.158;45;3357;71.08;50.33;15.50;58;2764;57.09;52.11;19.82;70;1691;32.59;53.44;23.44;77;1142;19.84;54.58;19.16;83;681;12.59;54.99;21.36;87;364;6.76;56.37;20.188;
56;-3278;-54.72;53.02;15.50;48;-2699;-48.5826865;52.777032;22.806;38;1650;-28.80552005;51.552619;25.419;33;-1093;-17.95790096;51.276283;23.493;27;-636;-11.48;50.92;26.982;23;-312;-5.57384;50.744671;12.247;45;3357;71.00;50.32;15.50;58;2762;56.94;52.10;19.80;70;1692;32.61;53.44;23.46;77;1142;19.84;54.58;19.18;83;683;12.63;54.99;21.35;87;362;6.74;56.37;20.198;
56;-3274;-54.86;53.02;15.49;48;-2696;-48.52673003;52.779159;22.821;38;1650;-28.80522335;51.55315;25.417;33;-1097;-17.9575863;51.27841;23.504;27;-637;-11.61;50.92;26.975;23;-314;-5.558937;50.745202;12.245;45;3365;70.98;50.32;15.50;58;2758;56.89;52.10;19.79;70;1691;32.59;53.44;23.47;77;1139;19.79;54.58;19.15;83;683;12.67;54.99;21.36;87;362;6.66;56.37;20.2;
56;-3273;-54.58;53.03;15.47;48;-2695;-48.64988494;52.782242;22.822;38;1648;-28.80421317;51.554958;25.431;33;-1094;-18.13260381;51.277772;23.496;27;-639;-11.56;50.92;26.992;23;-316;-5.478889;50.744245;12.216;45;3360;70.94;50.31;15.52;58;2761;56.85;52.09;19.80;70;1687;32.52;53.43;23.55;77;1139;19.79;54.58;19.15;83;682;12.67;54.99;21.34;87;360;6.65;56.37;20.192;
56;-3270;-54.58;53.03;15.48;48;-2697;-48.53876558;52.785644;22.827;38;1649;-28.6293473;51.555489;25.432;33;-1097;-17.95727203;51.279048;23.505;27;-639;-11.58;50.92;27.019;23;-313;-5.500036;50.744671;12.208;45;3360;70.97;50.31;15.54;58;2762;56.95;52.09;19.79;70;1689;32.56;53.43;23.55;77;1141;19.82;54.58;19.16;83;681;12.65;54.99;21.38;87;360;6.60;56.37;20.196;
56;-3267;-54.58;53.04;15.48;48;-2700;-48.5898211;52.788834;22.834;38;1648;-28.6289336;51.556234;25.443;33;-1098;-17.95703614;51.280111;23.514;27;-637;-11.52;50.92;27.009;23;-311;-5.444827;50.744458;12.176;45;3358;70.77;50.31;15.52;58;2761;56.99;52.08;19.78;70;1691;32.60;53.43;23.54;77;1137;19.75;54.57;19.17;83;679;12.63;54.99;21.39;87;361;6.69;56.37;20.219;
56;-3272;-54.86;53.04;15.47;48;-2702;-48.62307148;52.791811;22.815;38;1650;-28.80290641;51.557297;25.433;33;-1097;-18.13188963;51.280217;23.517;27;-637;-11.46;50.92;26.995;23;-310;-5.489959;50.745521;12.161;45;3357;70.92;50.31;15.51;58;2760;56.92;52.08;19.78;70;1693;32.64;53.42;23.53;77;1141;19.83;54.57;19.17;83;681;12.60;54.99;21.34;87;364;6.78;56.36;20.226;
56;-3274;-54.86;53.05;15.46;48;-2702;-48.62013356;52.795001;22.797;38;1648;-28.62757597;51.558679;25.416;33;-1099;-18.13161203;51.280749;23.507;27;-639;-11.59;50.92;26.988;23;-313;-5.593851;50.746372;12.183;45;3358;71.01;50.30;15.50;58;2763;56.93;52.07;19.76;70;1692;32.62;53.42;23.51;77;1139;19.79;54.57;19.17;83;680;12.63;54.99;21.48;87;364;6.69;56.36;20.208;
56;-3275;-54.72;53.05;15.44;48;-2699;-48.56233757;52.799147;22.708;38;1647;-28.62716288;51.559423;25.416;33;-1099;-18.13165196;51.2816;23.491;27;-640;-11.61;50.92;26.993;23;-314;-5.554964;50.746797;12.232;45;3355;70.93;50.30;15.47;58;2762;57.01;52.06;19.75;70;1691;32.61;53.41;23.53;77;1138;19.77;54.57;19.17;83;679;12.61;54.98;21.61;87;364;6.73;56.36;20.207;
56;-3276;-54.72;53.05;15.47;48;-2701;-48.59479982;52.802975;22.65;38;1648;-28.62680865;51.560061;25.415;33;-1097;-18.13085839;51.281919;23.497;27;-642;-11.57;50.92;27.009;23;-315;-5.468671;50.746372;12.243;45;3366;70.98;50.29;15.48;58;2761;56.79;52.06;19.77;70;1691;32.61;53.41;23.53;77;1138;19.77;54.56;19.16;83;678;12.60;54.98;21.58;87;364;6.75;56.36;20.197;
56;-3271;-54.86;53.06;15.47;49;-2698;-48.53847969;52.805527;22.659;38;1647;-28.62651328;51.560593;25.417;33;-1097;-18.13109641;51.282238;23.49;27;-642;-11.60;50.92;26.993;23;-311;-5.428221;50.746266;12.209;45;3361;71.00;50.29;15.51;58;2765;56.99;52.05;19.79;70;1687;32.53;53.41;23.53;77;1137;19.76;54.56;19.17;83;681;12.58;54.98;21.56;87;362;6.71;56.36;20.191;
56;-3277;-54.86;53.06;15.48;49;-2699;-48.55461285;52.807547;22.622;38;1647;-28.62580486;51.561869;25.436;33;-1098;-18.13062037;51.282663;23.486;27;-640;-11.57;50.92;27;23;-311;-5.538216;50.747541;12.185;45;3361;71.01;50.28;15.52;58;2766;57.01;52.04;19.80;70;1687;32.54;53.40;23.51;77;1137;19.76;54.56;19.16;83;678;12.63;54.98;21.56;87;360;6.73;56.36;20.188;
56;-3278;-54.72;53.07;15.46;49;-2698;-48.53300743;52.811481;22.616;39;1645;-28.62509647;51.563145;25.43;33;-1095;-18.1302238;51.283407;23.491;27;-639;-11.59;50.92;27.007;23;-313;-5.563905;50.747648;12.182;45;3357;71.04;50.29;15.54;58;2760;56.95;52.04;19.80;70;1692;32.64;53.40;23.50;77;1137;19.76;54.56;19.15;83;679;12.58;54.98;21.52;87;360;6.71;56.36;20.177;
56;-3274;-54.72;53.07;15.47;49;-2699;-48.54845506;52.814245;22.578;39;1647;-28.62474229;51.563783;25.413;33;-1093;-18.13018426;51.283407;23.493;27;-639;-11.53;50.92;27.006;23;-315;-5.498332;50.747541;12.247;45;3356;70.96;50.28;15.54;58;2761;57.02;52.03;19.81;70;1695;32.70;53.40;23.47;77;1137;19.76;54.55;19.15;83;677;12.60;54.98;21.45;87;360;6.73;56.36;20.17;
56;-3275;-54.72;53.08;15.47;49;-2699;-48.54767281;52.815096;22.521;39;1644;-28.44943869;51.565165;25.406;33;-1091;-18.30549025;51.284683;23.508;27;-641;-11.60;50.92;26.953;23;-313;-5.463845;50.74786;12.236;45;3359;70.99;50.28;15.52;58;2760;56.85;52.03;19.81;70;1691;32.62;53.39;23.46;77;1139;19.80;54.55;19.15;83;680;12.56;54.98;21.43;87;360;6.68;56.36;20.174;
56;-3276;-54.72;53.08;15.44;49;-2700;-48.56038158;52.820837;22.444;39;1644;-28.62332622;51.566334;25.429;33;-1093;-18.12966834;51.285215;23.513;27;-640;-11.57;50.92;26.966;23;-312;-5.509121;50.748073;12.205;44;3359;71.00;50.27;15.51;58;2762;56.96;52.02;19.81;70;1689;32.58;53.39;23.48;77;1136;19.74;54.55;19.15;83;679;12.62;54.98;21.49;87;362;6.75;56.36;20.184;
56;-3277;-54.72;53.08;15.44;49;-2700;-48.55950178;52.821794;22.378;39;1644;-28.62303092;51.566866;25.424;33;-1095;-18.12954934;51.286278;23.492;27;-641;-11.63;50.92;26.94;23;-312;-5.4989;50.74903;12.239;44;3360;71.02;50.27;15.49;58;2760;56.99;52.02;19.80;70;1689;32.59;53.39;23.50;77;1137;19.76;54.55;19.16;83;680;12.60;54.97;21.52;87;362;6.71;56.36;20.247;
56;-3273;-54.72;53.09;15.46;49;-2703;-48.60817375;52.827535;22.324;39;1645;-28.62220501;51.568354;25.42;33;-1094;-17.95393099;51.287554;23.514;27;-641;-11.58;50.92;26.931;23;-315;-5.505857;50.749349;12.245;44;3362;71.11;50.26;15.51;57;2760;56.94;52.01;19.79;70;1688;32.57;53.38;23.49;77;1136;19.74;54.54;19.15;83;679;12.62;54.97;21.50;87;364;6.77;56.36;20.232;
56;-3273;-54.86;53.09;15.46;49;-2700;-48.55226975;52.829662;22.309;39;1645;-28.6218509;51.568992;25.406;33;-1092;-18.12927182;51.287979;23.501;27;-641;-11.59;50.93;26.909;23;-315;-5.521753;50.748817;12.241;44;3359;71.08;50.26;15.53;57;2757;56.89;52.01;19.79;70;1689;32.59;53.38;23.49;77;1137;19.76;54.54;19.15;83;680;12.60;54.97;21.57;87;365;6.71;56.36;20.207;
56;-3275;-54.72;53.10;15.47;49;-2702;-48.58539907;52.832745;22.199;39;1646;-28.44674049;51.570056;25.391;33;-1097;-18.1289943;51.289042;23.503;27;-641;-11.53;50.93;26.922;23;-313;-5.555815;50.749774;12.255;44;3362;71.18;50.26;15.53;57;2759;56.89;52.00;19.78;70;1694;32.69;53.38;23.48;77;1136;19.75;54.54;19.14;83;679;12.62;54.97;21.72;87;364;6.68;56.36;20.209;
56;-3279;-54.58;53.10;15.48;49;-2699;-48.5286225;52.835829;22.142;39;1644;-28.62049338;51.571438;25.391;33;-1095;-18.1289943;51.288936;23.503;27;-640;-11.55;50.93;26.926;23;-312;-5.512244;50.750199;12.236;44;3354;71.02;50.26;15.51;57;2758;56.99;52.00;19.77;70;1690;32.61;53.37;23.52;77;1138;19.78;54.54;19.15;83;679;12.60;54.97;21.74;87;361;6.69;56.36;20.208;
56;-3275;-54.58;53.10;15.44;49;-2701;-48.57943523;52.839231;22.07;39;1647;-28.62013932;51.572076;25.381;33;-1098;-17.95302736;51.290637;23.497;27;-641;-11.61;50.93;26.949;23;-313;-5.59598;50.751582;12.253;44;3357;71.05;50.25;15.49;57;2758;56.98;51.99;19.77;70;1690;32.62;53.37;23.52;77;1139;19.80;54.54;19.14;83;681;12.60;54.97;21.68;87;361;6.73;56.35;20.203;
56;-3275;-54.58;53.11;15.46;49;-2700;-48.55940403;52.841464;21.999;39;1644;-28.61949059;51.573245;25.392;34;-1097;-18.12831993;51.289999;23.47;27;-641;-11.60;50.93;26.943;23;-315;-5.564756;50.751582;12.231;44;3360;71.05;50.25;15.51;57;2755;56.83;51.98;19.75;70;1691;32.64;53.37;23.54;77;1139;19.80;54.53;19.14;83;681;12.64;54.96;21.62;87;362;6.72;56.35;20.202;
57;-3274;-54.72;53.11;15.45;49;-2701;-48.55657103;52.844547;21.977;39;1645;-28.61919537;51.573777;25.388;34;-1097;-17.95243792;51.291275;23.462;27;-640;-11.59;50.93;26.939;23;-314;-5.509831;50.750837;12.195;44;3363;71.02;50.24;15.53;57;2758;56.99;51.98;19.74;70;1691;32.64;53.36;23.53;77;1140;19.82;54.53;19.14;83;681;12.64;54.96;21.59;87;362;6.73;56.35;20.22;
57;-3271;-54.58;53.12;15.46;49;-2701;-48.55422622;52.847099;21.948;39;1643;-28.61819267;51.575584;25.383;34;-1098;-18.12744757;51.292019;23.461;27;-641;-11.48;50.93;26.938;23;-312;-5.486553;50.750944;12.172;44;3358;71.09;50.24;15.52;57;2758;56.91;51.97;19.77;69;1692;32.66;53.36;23.49;77;1140;19.82;54.53;19.14;83;681;12.64;54.96;21.54;87;364;6.81;56.35;20.223;
57;-3274;-54.58;53.12;15.43;49;-2698;-48.49756507;52.850076;21.923;39;1647;-28.79162537;51.577498;25.377;34;-1099;-18.12728907;51.292657;23.479;27;-642;-11.60;50.93;26.938;23;-312;-5.544745;50.751794;12.179;44;3361;71.05;50.24;15.49;57;2756;57.01;51.97;19.75;69;1694;32.70;53.36;23.47;77;1141;19.84;54.53;19.13;83;684;12.64;54.96;21.54;87;364;6.78;56.35;20.217;
57;-3276;-54.72;53.13;15.42;49;-2698;-48.49600421;52.851777;21.922;39;1650;-28.61630454;51.578987;25.387;34;-1097;-18.12689264;51.293189;23.468;28;-644;-11.53;50.93;26.953;23;-314;-5.581361;50.75222;12.203;44;3359;71.10;50.24;15.50;57;2760;57.02;51.96;19.76;69;1692;32.67;53.35;23.47;77;1141;19.85;54.52;19.13;83;682;12.69;54.96;21.55;87;365;6.75;56.35;20.21;
57;-3269;-54.58;53.13;15.44;49;-2698;-48.49200479;52.856136;21.901;39;1651;-28.79073504;51.579093;25.377;34;-1095;-18.12693217;51.293082;23.435;28;-640;-11.54;50.93;26.957;23;-316;-5.537791;50.753283;12.211;44;3355;71.19;50.23;15.50;57;2759;57.08;51.96;19.77;69;1693;32.69;53.35;23.48;77;1138;19.79;54.52;19.14;83;683;12.66;54.96;21.61;87;364;6.72;56.35;20.223;
57;-3273;-54.44;53.14;15.47;49;-2696;-48.45381588;52.858582;21.876;39;1648;-28.6157736;51.579944;25.366;34;-1095;-18.12629785;51.294465;23.458;28;-640;-11.59;50.93;26.981;23;-314;-5.526436;50.752326;12.227;44;3357;71.24;50.23;15.50;57;2760;56.99;51.95;19.75;69;1693;32.69;53.34;23.53;77;1139;19.81;54.52;19.14;83;682;12.68;54.96;21.65;87;362;6.78;56.35;20.224;
57;-3271;-54.72;53.14;15.48;49;-2699;-48.50539242;52.861133;21.844;39;1648;-28.44087694;51.580688;25.386;34;-1093;-18.12653576;51.294996;23.461;28;-640;-11.55;50.93;26.981;23;-311;-5.483288;50.75222;12.217;44;3359;71.14;50.22;15.49;57;2759;57.04;51.95;19.74;69;1692;32.67;53.34;23.52;77;1137;19.77;54.52;19.11;83;683;12.66;54.96;21.65;87;362;6.73;56.35;20.221;
57;-3278;-54.72;53.15;15.48;49;-2699;-48.50119752;52.865705;21.83;39;1645;-28.61459418;51.58207;25.406;34;-1096;-18.12605994;51.296166;23.439;28;-640;-11.64;50.93;26.978;23;-311;-5.467251;50.752539;12.224;44;3360;71.02;50.22;15.49;57;2758;57.00;51.94;19.76;69;1687;32.58;53.34;23.52;77;1138;19.79;54.52;19.11;83;682;12.68;54.95;21.61;87;362;6.69;56.35;20.229;
57;-3276;-54.58;53.15;15.44;49;-2702;-48.55247094;52.868576;21.842;39;1644;-28.43958731;51.583027;25.395;34;-1097;-18.12578251;51.296485;23.414;28;-640;-11.71;50.93;26.98;23;-311;-5.504577;50.754027;12.264;43;3361;71.08;50.22;15.49;57;2756;56.90;51.93;19.74;69;1688;32.60;53.33;23.51;77;1136;19.76;54.51;19.11;83;681;12.66;54.95;21.62;87;361;6.71;56.35;20.219;
57;-3278;-54.58;53.15;15.47;49;-2696;-48.47737705;52.872085;21.834;39;1645;-28.61353245;51.583984;25.381;34;-1097;-17.95008091;51.29691;23.45;28;-642;-11.59;50.93;26.952;23;-314;-5.523031;50.754452;12.377;43;3359;70.96;50.22;15.50;57;2760;56.91;51.93;19.75;69;1691;32.66;53.33;23.51;77;1136;19.76;54.51;19.12;83;682;12.64;54.95;21.64;87;362;6.72;56.35;20.209;
57;-3279;-54.58;53.16;15.46;49;-2698;-48.47494011;52.874743;21.795;39;1647;-28.61188121;51.586961;25.371;34;-1096;-18.12534625;51.297123;23.458;28;-640;-11.60;50.93;26.962;23;-315;-5.499327;50.754346;12.386;43;3356;71.14;50.21;15.50;57;2758;56.94;51.92;19.76;69;1688;32.60;53.33;23.51;77;1135;19.74;54.51;19.12;82;680;12.66;54.95;21.63;87;359;6.63;56.35;20.213;
57;-3277;-54.72;53.16;15.47;49;-2696;-48.43696146;52.876975;21.771;39;1652;-28.7863439;51.586961;25.38;34;-1095;-18.12538615;51.297654;23.453;28;-642;-11.66;50.93;26.981;23;-313;-5.461007;50.754133;12.307;43;3360;71.08;50.21;15.51;57;2758;57.17;51.92;19.79;69;1694;32.72;53.32;23.51;77;1138;19.80;54.50;19.12;82;678;12.62;54.95;21.63;87;361;6.67;56.34;20.248;
57;-3278;-54.72;53.17;15.47;49;-2696;-48.4338444;52.880378;21.77;39;1650;-28.61164549;51.587386;25.377;34;-1094;-18.12487049;51.29893;23.447;28;-641;-11.59;50.93;26.982;23;-312;-5.523597;50.755622;12.272;43;3360;71.15;50.20;15.48;57;2755;57.13;51.91;19.81;69;1692;32.69;53.32;23.50;77;1137;19.78;54.50;19.12;82;678;12.59;54.95;21.59;87;360;6.63;56.34;20.25;
57;-3277;-54.44;53.17;15.48;49;-2698;-48.4660718;52.884418;21.761;39;1650;-28.61135043;51.587918;25.382;34;-1094;-17.9492168;51.299674;23.438;28;-641;-11.51;50.93;26.969;23;-312;-5.556808;50.755197;12.247;43;3366;71.18;50.20;15.47;57;2759;57.10;51.91;19.80;69;1692;32.69;53.32;23.48;76;1138;19.80;54.50;19.16;82;679;12.59;54.95;21.55;87;359;6.69;56.34;20.259;
57;-3276;-54.58;53.18;15.49;49;-2699;-48.44508878;52.887714;21.722;39;1644;-28.61040707;51.589619;25.37;34;-1095;-17.94878459;51.300206;23.426;28;-641;-11.60;50.93;26.938;23;-314;-5.613579;50.756579;12.242;43;3362;71.12;50.20;15.47;57;2760;57.12;51.90;19.79;69;1692;32.69;53.31;23.47;76;1139;19.82;54.50;19.13;82;681;12.60;54.95;21.56;87;360;6.65;56.34;20.242;
57;-3276;-54.58;53.18;15.49;50;-2702;-48.53392621;52.888777;21.73;39;1644;-28.60975823;51.590789;25.373;34;-1097;-18.12411737;51.301588;23.435;28;-642;-11.59;50.93;26.923;23;-316;-5.537932;50.756366;12.225;43;3357;71.10;50.19;15.48;57;2763;57.19;51.90;19.83;69;1692;32.69;53.31;23.47;76;1140;19.84;54.50;19.14;82;681;12.64;54.94;21.62;87;359;6.71;56.34;20.26;
57;-3272;-54.72;53.19;15.49;50;-2704;-48.56477368;52.894306;21.726;39;1648;-28.6088743;51.592383;25.377;34;-1097;-17.94850976;51.302439;23.439;28;-639;-11.57;50.93;26.926;23;-314;-5.462;50.75626;12.223;43;3359;71.17;50.19;15.48;56;2763;57.13;51.89;19.83;69;1689;32.64;53.31;23.46;76;1139;19.82;54.49;19.13;82;683;12.64;54.94;21.61;87;361;6.71;56.34;20.276;
57;-3274;-54.58;53.19;15.45;50;-2703;-48.56565237;52.893349;21.675;39;1652;-28.78349662;51.592064;25.389;34;-1097;-18.12387952;51.30212;23.465;28;-641;-11.60;50.93;26.885;23;-312;-5.51494;50.756685;12.213;43;3357;71.14;50.19;15.47;56;2762;57.09;51.89;19.82;69;1690;32.66;53.30;23.45;76;1142;19.88;54.49;19.13;82;683;12.68;54.94;21.57;87;361;6.70;56.34;20.272;
57;-3274;-54.58;53.20;15.45;50;-2697;-48.43428057;52.899516;21.672;39;1649;-28.60846119;51.593128;25.383;34;-1099;-18.12368156;51.301907;23.459;28;-641;-11.55;50.93;26.873;23;-311;-5.530695;50.757536;12.208;43;3362;71.12;50.18;15.49;56;2762;57.14;51.88;19.83;69;1688;32.62;53.30;23.44;76;1139;19.82;54.49;19.11;82;682;12.68;54.94;21.57;87;360;6.76;56.34;20.272;
57;-3276;-54.72;53.20;15.49;50;-2700;-48.48552486;52.902387;21.653;39;1648;-28.60822553;51.593553;25.403;34;-1097;-17.94776363;51.303715;23.466;28;-639;-11.55;50.94;26.889;23;-315;-5.528565;50.757748;12.219;43;3360;71.15;50.18;15.51;56;2760;56.97;51.88;19.84;69;1689;32.64;53.29;23.47;76;1140;19.84;54.49;19.11;82;682;12.66;54.94;21.56;87;364;6.73;56.34;20.266;
